r0011,s9,9.601888441,56,45.48892215,山元麵藏,35.0142903,135.782638,渡月橋,35.0145002,135.6774377
r0012,s1,2.913173549,82,52.31715405,Yojiyaよーじや 清水産寧坂店,34.997198,135.7725083,二條城,35.0142299,135.748218
r0012,s2,1.035794343,68,56.7305794,Yojiyaよーじや 清水産寧坂店,34.997198,135.7725083,三十三間堂,34.9878845,135.7717126
r0012,s3,3.37717726,36,48.46624251,Yojiyaよーじや 清水産寧坂店,34.997198,135.7725083,千本鳥居,34.9668125,135.7747489
r0012,s4,12.39480653,3,32.42988444,Yojiyaよーじや 清水産寧坂店,34.997198,135.7725083,平等院鳳凰堂,34.8892908,135.8076783
r0012,s5,3.27058815,7,50.97511065,Yojiyaよーじや 清水産寧坂店,34.997198,135.7725083,京都御所,35.0254135,135.7621246
r0012,s6,1.604731735,29,56.7767081,Yojiyaよーじや 清水産寧坂店,34.997198,135.7725083,京都塔,34.9874767,135.7594926
r0012,s7,6.116076572,8,47.86138513,Yojiyaよーじや 清水産寧坂店,34.997198,135.7725083,金閣寺,35.0393553,135.7293265
r0012,s8,1.173742557,19,50.06750725,Yojiyaよーじや 清水産寧坂店,34.997198,135.7725083,清水寺,34.9948561,135.7850463
r0012,s9,8.887955702,44,44.77950779,Yojiyaよーじや 清水産寧坂店,34.997198,135.7725083,渡月橋,35.0145002,135.6774377
r0013,s1,3.5056732,82,51.54196825,Yojiya Kinkakujiよーじや 金閣寺店,35.0390044,135.7243725,二條城,35.0142299,135.748218
r0013,s2,7.129761144,68,48.01152909,Yojiya Kinkakujiよーじや 金閣寺店,35.0390044,135.7243725,三十三間堂,34.9878845,135.7717126
r0013,s3,9.235339306,36,39.76639655,Yojiya Kinkakujiよーじや 金閣寺店,35.0390044,135.7243725,千本鳥居,34.9668125,135.7747489
r0013,s4,18.26882217,3,23.24677825,Yojiya Kinkakujiよーじや 金閣寺店,35.0390044,135.7243725,平等院鳳凰堂,34.8892908,135.8076783
r0013,s5,3.760484435,7,50.35020105,Yojiya Kinkakujiよーじや 金閣寺店,35.0390044,135.7243725,京都御所,35.0254135,135.7621246
r0013,s6,6.55393776,29,49.72702204,Yojiya Kinkakujiよーじや 金閣寺店,35.0390044,135.7243725,京都塔,34.9874767,135.7594926
r0013,s7,0.453699151,8,54.714084,Yojiya Kinkakujiよーじや 金閣寺店,35.0390044,135.7243725,金閣寺,35.0393553,135.7293265
r0013,s8,7.392875768,19,41.51613205,Yojiya Kinkakujiよーじや 金閣寺店,35.0390044,135.7243725,清水寺,34.9948561,135.7850463
r0013,s9,5.073079672,44,49.53832276,Yojiya Kinkakujiよーじや 金閣寺店,35.0390044,135.7243725,渡月橋,35.0145002,135.6774377
r0014,s1,2.542299022,82,52.8023808,Yojiyaよーじや 大丸京都店,35.0142899,135.7760719,二條城,35.0142299,135.748218
r0014,s2,2.956336695,68,53.9827296,Yojiyaよーじや 大丸京都店,35.0142899,135.7760719,三十三間堂,34.9878845,135.7717126
r0014,s3,5.268546612,36,45.65740556,Yojiyaよーじや 大丸京都店,35.0142899,135.7760719,千本鳥居,34.9668125,135.7747489
r0014,s4,14.16468759,3,29.66295179,Yojiyaよーじや 大丸京都店,35.0142899,135.7760719,平等院鳳凰堂,34.8892908,135.8076783
r0014,s5,1.772914383,7,52.88553685,Yojiyaよーじや 大丸京都店,35.0142899,135.7760719,京都御所,35.0254135,135.7621246
r0014,s6,3.337557418,29,54.30845825,Yojiyaよーじや 大丸京都店,35.0142899,135.7760719,京都塔,34.9874767,135.7594926
r0014,s7,5.092222298,8,49.1004698,Yojiyaよーじや 大丸京都店,35.0142899,135.7760719,金閣寺,35.0393553,135.7293265
r0014,s8,2.306390337,19,48.51010435,Yojiyaよーじや 大丸京都店,35.0142899,135.7760719,清水寺,34.9948561,135.7850463
r0014,s9,9.002588279,44,44.63651095,Yojiyaよーじや 大丸京都店,35.0142899,135.7760719,渡月橋,35.0145002,135.6774377
r0015,s1,1.493098902,82,54.1750821,Yojiyaよーじや 本店,35.004086,135.7589683,二條城,35.0142299,135.748218
r0015,s2,2.141097021,68,55.1491481,Yojiyaよーじや 本店,35.004086,135.7589683,三十三間堂,34.9878845,135.7717126
